x,y,z
0,0,5
0.086575530317741,0.00187470924613886,5.05000002929687
0.172988756688306,0.007495322449798,5.10000005859373
0.259077679437228,0.0168513025954355,5.1500000878906
0.344680906865042,0.0299251099405657,5.20000011718746
0.429637957809788,0.0466922348976764,5.25000014648433
0.513789562502536,0.067121243982579,5.30000017578119
0.596977961151891,0.0911738387430534,5.35000020507806
0.679047199697733,0.118804927557308,5.40000023437492
0.759843422179738,0.149962710167661,5.45000026367179
0.839215159172564,0.184588774790965,5.50000029296865
0.917013611746988,0.222618207623712,5.55000032226552
0.993092930424637,0.263979714536547,5.60000035156238
1.06731048860334,0.308595754730025,5.65000038085925
1.13952714994056,0.356382686101069,5.70000041015611
1.20960752919356,0.407250922047593,5.75000043945298
1.27742024602738,0.461105099417333,5.80000046874985
1.34283817131477,0.517844257286032,5.85000049804671
1.40573866546633,0.577362026229816,5.90000052734358
1.46600380834409,0.639546827736934,5.95000055664044
1.52352062032746,0.704282083385032,6.00000058593731
1.57818127411722,0.771446433391797,6.05000061523417
1.62988329688032,0.840913964129259,6.10000064453104
1.67852976235662,0.912554444175239,6.1500006738279
1.72402947256752,0.986233568459397,6.20000070312477
1.76629712878557,1.06181321004619,6.25000073242164
1.80525349144487,1.13915167908271,6.3000007617185
1.84082552869212,1.21810398842598,6.35000079101537
1.87294655330021,1.29852212545167,6.40000082031223
1.90155634768731,1.38025532953473,6.4500008496091
1.92660127680734,1.46315037468176,6.50000087890596
1.94803438870011,1.54705185678516,6.55000090820283
1.9658155025126,1.63180248496067,6.60000093749969
1.97991128382632,1.71724337642202,6.65000096679656
1.99029530714972,1.80321435434001,6.70000099609342
1.99694810545825,1.88955424812742,6.75000102539029
1.99985720668943,1.97610119558707,6.80000105468715
1.99901715712426,2.06269294635631,6.85000108398402
1.99442953161145,2.14916716607936,6.90000111328088
1.98610293061495,2.23536174073694,6.95000114257775
1.97405296409064,2.32111508056297,7.00000117187461
1.95830222222218,2.40626642297839,7.05000120117148
1.93888023307099,2.49065613397426,7.10000123046835
1.91582340721971,2.5741260073791,7.15000125976521
1.88917496951294,2.65651956144945,7.20000128906208
1.85898487802325,2.73768233222768,7.25000131835894
1.8253097303943,2.81746216311697,7.3000013476558
1.78821265773672,2.89570949013069,7.35000137695267
1.74776320627561,2.97227762228142,7.40000140624953
1.70403720697163,3.04702301658384,7.4500014355464
1.65711663335998,3.11980554715615,7.50000146484326
1.60708944787384,3.19048876791533,7.55000149414013
1.55404943694039,3.25894016837388,7.600001523437
1.49809603515856,3.32503142205843,7.65000155273386
1.43933413888801,3.38863862708464,7.70000158203073
1.37787390959901,3.44964253843709,7.7500016113276
1.31383056735166,3.50792879151915,7.80000164062446
1.24732417479184,3.56338811655323,7.85000166992133
1.17847941206861,3.6159165434299,7.9000016992182
1.10742534309519,3.66541559662161,7.95000172851506
1.03429517359166,3.71179247979567,8.00000175781193
0.95922600136296,3.75496024978038,8.05000178710879
0.882358559280369,3.79483797955823,8.10000181640566
0.803836951448282,3.83135090998048,8.15000184570252
0.723808383050929,3.86443058991886,8.20000187499939
0.642422884385441,3.89401500459154,8.25000190429625
0.559833029598658,3.92004869182279,8.30000193359312
0.476193650654995,3.94248284601843,8.35000196288999
0.391661547071494,3.96127540966218,8.40000199218685
0.306395191964343,3.97639115216121,8.45000202148372
0.220554434957847,3.9878017358933,8.50000205078058
0.134300202512858,3.99548576933162,8.55000208007745
0.0477941962364588,3.99942884714763,8.60000210937431
-0.0388014102615371,3.9996235772169,8.65000213867118
-0.125324275396953,3.99606959447716,8.70000216796804
-0.211612193954515,3.98877356161272,8.75000219726491
-0.297503401175476,3.97774915656385,8.80000222656177
-0.382836876019495,3.96301704688462,8.85000225585864
-0.467452643032282,3.94460485099728,8.90000228515551
-0.551192072253039,3.92254708641568,8.95000231445237
-0.633898176599543,3.89688510503503,9.00000234374924
-0.715415906173271,3.86766701560912,9.0500023730461
-0.795592438932861,3.83494759356033,9.10000240234297
-0.874277467191021,3.79878817829172,9.15000243163983
-0.951323479397748,3.75925655819342,9.2000024609367
-1.02658603668158,3.71642684355914,9.25000249023357
-1.09992404363049,3.67037932765093,9.30000251953043
-1.17120001280475,3.6212003361726,9.3500025488273
-1.24028032248593,3.56898206543421,9.40000257812417
-1.30703546717875,3.51382240951072,9.45000260742103
-1.37134030039621,3.45582477671911,9.5000026367179
-1.43307426927292,3.39509789575782,9.55000266601477
-1.49212164056661,3.33175561187209,9.60000269531163
-1.54837171762437,3.26591667342719,9.6500027246085
-1.60171904790664,3.19770450928977,9.70000275390536
-1.65206362068008,3.12724699743465,9.75000278320223
-1.69931105450862,3.05467622521075,9.80000281249909
-1.74337277419121,2.98012824171577,9.85000284179596
-1.78416617681456,2.90374280274364,9.90000287109282
-1.82161478660958,2.82566310878307,9.95000290038969
-1.85564839832124,2.74603553655828,10.0000029296865
-1.88620320882299,2.66500936461515,10.0500029589834
-1.91322193672907,2.5827364934674,10.1000029882803
-1.93665392978044,2.49937116082728,10.1500030175772
-1.95645525980308,2.41506965245471,10.200003046874
-1.97258880506051,2.3299900091669,10.2500030761709
-1.98502431984626,2.24429173055777,10.3000031054677
-1.99373849118578,2.15813547598261,10.3500031347646
-1.9987149825415,2.07168276336847,10.4000031640615
-1.99994446443905,1.98509566641506,10.4500031933583
-1.99742463195735,1.89853651075363,10.5000032226552
-1.99116020904966,1.81216756963364,10.5500032519521
-1.98116293968751,1.72615075970757,10.6000032812489
-1.96745156584423,1.64064733748435,10.6500033105458
-1.95005179235913,1.55581759702015,10.7000033398427
-1.92899623874844,1.47182056941379,10.7500033691395
-1.90432437805321,1.38881372466958,10.8000033984364
-1.87608246283879,1.30695267648684,10.8500034277333
-1.84432343848476,1.2263908905295,10.9000034570301
-1.80910684392774,1.14727939672258,10.950003486327
-1.77049870004315,1.06976650611499,11.0000035156239
-1.72857138587532,0.993997532839468,11.0500035449207
-1.68340350294777,0.920114521690759,11.1000035742176
-1.63507972790827,0.848255981833017,11.1500036035145
-1.58369065378468,0.778556627135312,11.2000036328113
-1.52933262014941,0.711147123622355,11.2500036621082
-1.47210753251073,0.646153844513654,11.3000036914051
-1.41212267126954,0.583698633310492,11.3500037207019
-1.34949049059984,0.523898575374782,11.4000037499988
-1.28432840762985,0.466865778428064,11.4500037792957
-1.21675858231898,0.41270716238209,11.5000038085925
-1.14690768844352,0.361524258895135,11.5500038378894
-1.07490667612007,0.313413021029601,11.6000038671863
-1.00089052631216,0.268463643367959,11.6500038964831
-0.924997997780208,0.226760392924124,11.70000392578
-0.847371366949158,0.188381451167295,11.7500039550768
-0.768156161181564,0.153398767454434,11.8000039843737
-0.687500885956127,0.121877924146159,11.8500040136706
-0.605556746463058,0.0938780136588646,11.9000040429674
-0.522477364138342,0.0694515276836352,11.9500040722643
-0.438418488668173,0.0486442587795748,12.0000041015612
-0.353537706003619,0.0314952145260865,12.050004130858
-0.267994142932765,0.018036544394995,12.1000041601549
-0.181948168764237,0.00829347947963455,12.1500041894518
-0.0955610946814123,0.00228428519388912,12.2000042187486
-4.89858719658941E-16,0,12.2551974569369
