x,y,z
0,0,5
0.0999999995637763,6.98140946072854E-06,5.00000000024167
0.199999985982646,5.5850748669178E-05,5.0000000077658
0.299999893473754,0.000188495899389179,5.00000005905344
0.399999550978526,0.000446804503203132,5.00000024902338
0.499998629525667,0.000872663480841899,5.00000076027489
0.599996589596387,0.00150795811877674,5.00000189232925
0.699992628494556,0.00239457057881937,5.00000409086854
0.799985627726194,0.0035743776865008,5.00000797696923
0.899974100394831,0.00508924785404734,5.00001437632697
0.999956138621773,0.00698103699385035,5.00002434846757
1.09992936100331,0.00929158327845147,5.00003921593741
1.19989086012024,0.0120627006032483,5.00006059346489
1.29983715011897,0.0153361706083837,5.00009041708201
1.39976411438751,0.0191537331166412,5.00013097319335
1.49966695335451,0.0235570748446306,5.00018492757664
1.59954013244447,0.0285878162451676,5.00025535429666
1.69937733022761,0.0342874963395127,5.00034576451097
1.79917138680893,0.0406975553991063,5.00046013514275
1.89891425250724,0.0478593153376117,5.00060293739271
1.9985969368815,0.0558139576755143,5.00077916505797
2.09820945816904,0.0646024989412345,5.00099436262219
2.19774079320756,0.0742657633747525,5.00125465307701
2.29717882792086,0.0848443528021235,5.00156676543035
2.396510308456,0.0963786135520368,5.00193806185281
2.49572079306886,0.108908600288787,5.00237656440847
2.59479460486308,0.122474036639718,5.00289098131155
2.69371478549745,0.137114272499384,5.00349073264517
2.79246304998557,0.152868237897433,5.00418597547335
2.89101974272202,0.169774393322621,5.00498762827177
2.98936379487876,0.18787067640132,5.00590739459731
3.08747268332624,0.207194444835674,5.00695778591064
3.18532239124386,0.227782415513968,5.00815214346044
3.2828873705951,0.249670599714083,5.00950465913181
3.38014050665354,0.27289423432999,5.01103039515531
3.47705308477665,0.297487709061275,5.01274530256754
3.57359475963509,0.323484489516591,5.01466623830756
3.66973352711644,0.350917036193919,5.01681098082767
3.76543569913255,0.379816719313495,5.01919824409132
3.86066588157091,0.410213729493251,5.02184768982438
3.95538695564043,0.442136984271939,5.02477993788086
4.04956006287269,0.475614030501342,5.028016574578
4.14314459404927,0.510670942646575,5.03158015885033
4.23609818233546,0.547332217052365,5.0354942260671
4.32837670090948,0.585620662253143,5.03978328935238
4.41993426538496,0.625557285426314,5.04447283824238
4.510723241332,0.667161175110677,5.04958933451059
4.60069425720908,0.710449380336036,5.05516020498687
4.68979622302445,0.755436786335533,5.06121383119401
4.77797635505012,0.802135987038914,5.06777953562164
4.86518020691646,0.850557154573027,5.07488756445586
4.95135170741721,0.900707906025499,5.0825690665809
5.03643320535684,0.952593167758064,5.09085606866873
5.12036552177182,1.00621503758831,5.09978144617221
5.20308800985562,1.06157264519178,5.10937889003864
5.28453862291413,1.11866201111096,5.11968286896227
5.36465399067246,1.17747590479337,5.13072858699726
5.44336950424711,1.23800370211743,5.14255193635696
5.52061941008768,1.30023124290281,5.15518944523013
5.59633691318062,1.36414068894015,5.16867822045203
5.67045428979312,1.42971038311422,5.1830558848755
5.74290301001811,1.49691471023485,5.19836050929726
5.81361387036214,1.56572396022949,5.21463053880502
5.88251713659448,1.63610419439233,5.23190471342413
5.94954269705104,1.70801711542507,5.25022198295617
6.01462022655696,1.78141994204497,5.26962141591844
6.07767936110037,1.85626528897554,5.29014210251078
6.13864988335353,1.9325010531749,5.31182305155614
6.19746191909894,2.0100703071947,5.33470308138304
6.25404614457497,2.08891120060012,5.35882070464162
6.30833400470924,2.16895687041674,5.38421400707116
6.36025794215745,2.25013536160378,5.41092052026448
6.40975163701149,2.33236955858494,5.43897708850509
6.4567502569825,2.41557712889638,5.46841972978487
6.50119071780264,2.49967048003772,5.49928349114466
6.54301195352334,2.58455673063393,5.53160229851673
6.58215519631861,2.67013769703434,5.56540880128657
6.61856426532781,2.75630989648946,5.60073421183257
6.6521858639958,2.8429645680551,5.63760814034479
6.6829698852871,2.92998771237768,5.67605842526902
6.71086972406685,3.01726015151231,5.71611095976903
6.73584259585378,3.10465760991749,5.75778951464837
6.75784986106032,3.19205081775486,5.80111555822361
6.77685735374147,3.27930563760051,5.84610807369202
6.79283571377914,3.36628321564373,5.89278337459036
6.80576072133098,3.4528401584109,5.94115491899499
6.81561363227371,3.53882873600438,5.9912331231689
6.82238151327104,3.62409711278976,6.04302517541665
6.82605757499556,3.70848960639787,6.09653485096408
6.82664150193347,3.79184697583109,6.15176232873587
6.8241397771005,3.87400673937573,6.20870401095907
6.8185659998997,3.95480352292342,6.2673523465761
6.8099411952539,4.03406943919403,6.32769565950392
6.79829411205321,4.11163449823069,6.3897179828285
6.78366150886682,4.18732704940306,6.45339890007337
6.76608842478378,4.26097425500908,6.51871339472884
6.74562843316718,4.33240259540609,6.58563170927256
6.72234387603317,4.40143840543194,6.65411921495264
6.69630607670066,4.4679084416925,6.72413629364147
6.6675955283008,4.53164048009699,6.79563823309928
6.63630205568843,4.59246394281446,6.86857513701309
6.60252494826168,4.65021055360617,6.94289185119614
6.56637306117266,4.70471502025755,7.01852790734649
6.52796488240169,4.75581574259311,7.09541748576872
6.48742856317245,4.80335554430674,7.17348939846021
6.44490190920557,4.84718242657974,7.25266709395228
6.40053233034613,4.88715034119188,7.33286868527529
6.3544767461568,4.92311998055573,7.4140070023858
6.30690144514324,4.9549595818246,7.49598967035174
6.25798189537568,4.98254574194064,7.5787192145384
6.20790250438792,5.00576424020266,7.66209319397185
6.15685632637651,5.02451086464716,7.74600436397863
6.10504471488726,5.03869223824954,7.83034086910866
6.05267691936573,5.04822664067112,7.91498646724354
5.99996962416303,5.05304482100167,7.99982078567262
5.94714642882873,5.05309079667878,8.08471960978609
5.89443726878993,5.04832263350973,8.16955520488582
5.84207777580876,5.03871320147818,8.25419667145138
5.79030857793136,5.02425090079206,8.33851033402095
5.7393745389882,5.00494035242333,8.42236016365418
5.68952393807868,4.98080304720679,8.50560823373624
5.6410075898723,4.95187794740883,8.58811520866123
5.594077906982,4.91822203454948,8.66974086469723
5.54898790611311,4.87991079716801,8.75034464208714
5.50599016016094,4.8370386521642,8.82978622717805
5.46533569892029,4.78971929333108,8.90792616309988
5.42727286157918,4.73808596072066,8.98462648723121
5.39204610469352,4.68229162455748,9.05975139339846
5.35989476987813,4.62250907753874,9.13316791645622
5.33105181599749,4.55893092953577,9.20474663659106
5.3057425211951,4.49176949894541,9.27436240038345
5.28418316065805,4.42125659523176,9.34189505535188
5.26657966657052,4.3476431875524,9.40723019439427
5.25312627726095,4.27119895478153,9.4702599062354
5.24400418308745,4.19221171272488,9.53088352768927
5.23938017713082,4.11098671487221,9.58900839325352
5.23940531926728,4.02784582365122,9.64455057727433
5.24421362266827,3.94312654983359,9.69743562365538
