x,y,z
0,0,5
0.0999999995637763,6.98140946738606E-06,5
0.199999985982646,5.58507495273105E-05,5
0.299999893473749,0.000188495914085378,5
0.399999550978454,0.000446804613428636,5
0.499998629525131,0.000872664006805179,5
0.599996589593621,0.00150796000427333,5
0.699992628483475,0.00239457612758547,5
0.799985627689334,0.0035743918198861,5
0.899974100288422,0.00508928009403136,5
0.999956138347088,0.00698110440938328,5
1.09992936035557,0.00929171466700468,5
1.19989085870275,0.0120629422132877,5
1.29983714720559,0.0153365937422011,5
1.39976410871114,0.0191544439865471,5
1.49966694279251,0.0235582270888962,5
1.59954011356432,0.0285896265432199,5
1.69937729764678,0.0342902635986961,5
1.79917133231284,0.0407016840177218,5
1.8989141638568,0.0478653430808599,5
1.99859679622863,0.0558225887322801,5
2.09820923998318,0.0646146427602643,5
2.19774046159944,0.0742825799085217,5
2.29717833323099,0.0848673048154681,5
2.39650958295498,0.0964095266802365,5
2.49571974559374,0.108949731556081,5
2.5947931141899,0.122528152173957,5
2.69371269222301,0.137184735201579,5
2.79246014666307,0.152959105845981,5
2.89101576196404,0.16989052971079,5
2.98935839510813,0.18801787182296,5
3.08746543181988,0.207379552747618,5
3.18531274407708,0.228013501714093,5
3.28287464905431,0.249957106681081,5
3.380123869643,0.273247161274167,5
3.47703149670108,0.297919808534949,5
3.57356695319368,0.324010481427358,5
3.6696979603954,0.351553840053886,5
3.76539050633352,0.380583705542079,5
3.8606088166604,0.411132990569993,5
3.95531532815208,0.443233626508343,5
4.04947066503901,0.476916487166744,5
4.14303361838337,0.512211309142001,5
4.23596112872602,0.549146608777554,5
4.32820827223424,0.587749595755268,5
4.41972825058954,0.628046083353571,5
4.51047238486237,0.670060395419636,5
4.60039011362798,0.713815270117818,5
4.68942899558418,0.759331760532022,5
4.77753471693851,0.80662913221592,5
4.86465110383739,0.855724757802129,5
4.95072014011559,0.906634008799571,5
5.03568199064784,0.959370144727327,5
5.11947503058855,1.013944199753,5
5.20203588078751,1.07036486702473,5
5.28329944967162,1.12863838090719,5
5.36319898188237,1.18876839735526,5
5.44166611395874,1.25075587268153,5
5.51863093735262,1.31459894099875,5
5.59402206906071,1.38029279064313,5
5.66776673015177,1.44782953990995,5
5.73979083246166,1.51719811245969,5
5.81001907372034,1.58838411277954,5
5.87837504136514,1.66136970211324,5
5.94478132528238,1.73613347529985,5
6.00915963970585,1.81265033899059,5
6.07143095448445,1.89089139174188,5
6.13151563591297,1.97082380651125,5
6.18933359729962,2.05241071611199,5
6.24480445942078,2.13561110221119,5
6.29784772098803,2.22037968848452,5
6.34838293922443,2.30666683856932,5
6.39632992061633,2.39441845948533,5
6.44160892187328,2.48357591121946,5
6.48414086109281,2.57407592319673,5
6.5238475390869,2.66585051838508,5
6.56065187078568,2.7588269458047,5
6.59447812658822,2.85292762223497,5
6.62525218348266,2.94807008393217,5
6.65290178570666,3.04416694918926,5
6.67735681466527,3.14112589258495,5
6.6985495677665,3.23884963178229,5
6.71641504577478,3.3372359277475,5
6.73089124822004,3.4361775992668,5
6.74191947633481,3.53556255264269,5
6.74944464292316,3.63527382745084,5
6.75341558849552,3.73518965923459,5
6.75378540292975,3.83518356000534,5
6.7505117518442,3.93512441740356,5
6.74355720679143,4.03487661335657,5
6.73288957830252,4.13430016304551,5
6.71848225073157,4.23325087496383,5
6.70031451776922,4.33158053281441,5
6.67837191741188,4.4291370999499,5
6.65264656509078,4.52576494701236,5
6.6231374835833,4.62130510337294,5
6.58985092824652,4.71559553290879,5
6.55280070603317,4.8084714345851,5
6.5120084866699,4.89976556823151,5
6.46750410430156,4.98930860581686,5
6.41932584783018,5.07692950843221,5
6.36752073810676,5.16245592909059,5
6.31214479006653,5.2457146413414,5
6.2532632578363,5.32653199357938,5
6.19095086078552,5.40473438880123,5
6.12529198844204,5.48014878942829,5
6.05638088215017,5.55260324667067,5
5.98432179131254,5.62192745375748,5
5.90922910203047,5.68795332219894,5
5.83122743594006,5.75051558008089,5
5.75045171703392,5.80945239121854,5
5.66704720426297,5.86460599381744,5
5.58116948772883,5.91582335710377,5
5.49298444630704,5.96295685419554,5
5.40266816458482,6.0058649492906,5
5.31040680705493,6.04441289704817,5
5.21639644758126,6.07847345183808,5
5.12084285224212,6.10792758432801,5
5.02396121376411,6.13266520267366,5
4.9259758358851,6.15258587537209,5
4.82711976612835,6.16759955263575,5
4.72763437563251,6.17762728294374,5
4.62776888486481,6.18260192123257,5
4.52777983424653,6.18246882499814,5
4.42793049894281,6.17718653439968,5
4.32849024731126,6.16672743228411,5
4.22973384276743,6.15107837988865,5
4.13194068910864,6.13024132383214,5
4.03539401964141,6.10423386987379,5
3.94038003078119,6.07308981880284,5
3.84718696113569,6.03685965972832,5
3.75610411744357,5.99561101596388,5
3.66742084911909,5.94942903865321,5
3.58142547354718,5.89841674325763,5
3.49840415468293,5.84269528403205,5
3.41863973793214,5.78240416164937,5
3.34241054472296,5.71770135920103,5
3.2699891306224,5.64876340190194,5
3.20164101130138,5.575785335966,5
3.13762336110658,5.49898062229387,5
3.07818368945414,5.41858094082997,5
3.02355850071456,5.33483590170276,5
2.9739719437092,5.24801265956165,5
2.92963445738029,5.15839542786737,5
2.89074141962708,5.06628489028074,5
2.8574718067152,4.97199750672804,5
2.82998687106037,4.87586471220082,5
2.80842884555847,4.77823200687233,5
2.79291968297476,4.67945793668338,5
2.78355983921338,4.57991296416523,5
2.78042710950758,4.47998649575808,5
