x,y,z
0,0,5
0.1,0,5
0.2,0,5
0.3,0,5
0.4,0,5
0.5,0,5
0.6,0,5
0.7,0,5
0.8,0,5
0.9,0,5
1,0,5
1.1,0,5
1.2,0,5
1.3,0,5
1.4,0,5
1.5,0,5
1.6,0,5
1.7,0,5
1.8,0,5
1.9,0,5
2,0,5
2.09999998446142,4.16671829578109E-05,5
2.19999950069293,0.000333333783235913,5
2.29999620548447,0.00112499141873093,5
2.39998400583615,0.00266659267171707,5
2.49995118489992,0.00520797298370477,5
2.59987853007315,0.00899870226762,5
2.69973746587465,0.0142878428742863,5
2.79948819587076,0.0213235906608319,5
2.89907785996193,0.0303527761160338,5
2.99843871578109,0.0416202028475743,5
3.09748635578636,0.0553678012834599,5
3.19611797483495,0.0718335762476726,5
3.29421070658222,0.0912503282097559,5
3.39162005092621,0.113844129558124,5
3.48817841887337,0.139832539292271,5
3.583693825577,0.169422542159531,5
3.67794876682627,0.202808201570457,5
3.77069931884952,0.240168019706999,5
3.86167450583011,0.281662003180776,5
3.95057598388438,0.327428438490985,5
4.03709943584716,0.37754460280366,5
4.12100998891954,0.431922509604673,5
4.20209790997955,0.490426242161977,5
4.28016052103006,0.55290957130623,5
4.35500270578921,0.619216320928339,5
4.42643739738058,0.689180758339199,5
4.4942860459039,0.76262800851598,5
4.55837906471774,0.839374491199553,5
4.61855625431874,0.91922837975044,5
4.67466720275769,1.00199008061656,5
4.72657166159194,1.08745273221417,5
4.77413989643415,1.17540272197522,5
4.81725301122137,1.2656202202686,5
4.85580324539393,1.3578797298609,5
4.8896942432413,1.45195064954324,5
4.9188412947416,1.54759785051542,5
4.94317154729306,1.64458226408664,5
4.96262418780798,1.74266147922404,5
4.97715059471402,1.84159034845528,5
4.9867144594831,1.94112160061083,5
4.99133352238187,2.0410050471338,5.00002083297609
4.9912046938979,2.14099601948367,5.00016660113502
4.98657787613911,2.24088019773581,5.00056199203806
4.97771139132788,2.34047625207618,5.00133128189597
4.96486928445545,2.43963375384822,5.00259824853458
4.94831906562064,2.53823092895326,5.00448615009493
4.92832986923057,2.63617230139307,5.00711775456239
4.90517100375918,2.73338626719271,5.01061540523128
4.87911086329594,2.82982263186226,5.01510110729172
4.85041617049297,2.92545013803365,5.02069662083932
4.81935151956781,3.0202540040009,5.02752354573243
4.78617918758442,3.11423348863525,5.03570338383611
4.75115918217581,3.20739949356059,5.04535756428736
4.71454949406064,3.29977220956389,5.05660741748865
4.67660652303383,3.39137881097759,5.06957408358978
4.63758564647887,3.48225119919352,5.08437834126293
4.59774189978189,3.57242379453872,5.10114034263011
4.5573307382548,3.66193137444275,5.11997924029054
4.51660885025238,3.7508069551385,5.14101269255052
4.47583499105863,3.83907971404566,5.16435623321795
4.43526890222888,3.92677812005521,5.19010239864231
4.39516508180973,4.01394625147573,5.21826040200892
4.35577689974189,4.10063136949122,5.24881712802224
4.31735874286796,4.18687779300637,5.28175678183546
4.28016651389817,4.27272527914813,5.31706014030167
4.24445804730182,4.35820742346837,5.35470368884613
4.21049341748476,4.443350078381,5.39465864717474
4.1785351143105,4.528169789714,5.43688988801862
4.1488480607185,4.61267225294322,5.48135475434929
4.1216994469379,4.69685079269319,5.52800178201145
4.09735835565186,4.7806848714311,5.5767693365362
4.07609515250792,4.86413863593125,5.62758417503855
4.05818061667462,4.9471595130311,5.6803599465842
4.04388478680809,5.02967686941304,5.73499564724196
4.03347549891068,5.11160075359645,5.79137404921939
4.02721659424926,5.19282074197174,5.84936012700153
